,num4black,num4white,0,1,2,3
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7B6H4D2E8F8D8C2E2H5F1A2,1.0,1.0,157.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7B6H4D2E8F8D8C2E2H5F1A2G8,1.0,1.0,158.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7B6H4D2E8F8D8C2E2H5F1A2G8E1,1.0,1.0,,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5D7E7G6F6G3B6E8C8H5G4F7H4H3A2F1,1.0,1.0,,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3H4,6.0,1.0,161.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3H4E2,6.0,1.0,162.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3H4E2D2,6.0,1.0,163.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3H4E2D2B6,6.0,1.0,164.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3H4E2D2B6D1,6.0,1.0,165.0,257.0,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3H4E2D2B6D1G2,5.0,1.0,166.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3H4E2D2B6D1G2F1,5.0,1.0,167.0,265.0,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3H4E2D2B6D1G2F1G1,2.0,1.0,168.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3H4E2D2B6D1G2F1G1H1,2.0,1.0,169.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3H4E2D2B6D1G2F1G1H1H2,2.0,1.0,170.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3H4E2D2B6D1G2F1G1H1H2E1,2.0,1.0,171.0,324.0,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3H4E2D2B6D1G2F1G1H1H2E1H5,1.0,2.0,172.0,249.0,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3H4E2D2B6D1G2F1G1H1H2E1H5D7,2.0,1.0,173.0,274.0,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3H4E2D2B6D1G2F1G1H1H2E1H5D7E7,1.0,1.0,174.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3H4E2D2B6D1G2F1G1H1H2E1H5D7E7G7,1.0,1.0,175.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3H4E2D2B6D1G2F1G1H1H2E1H5D7E7G7F7,1.0,1.0,,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7H4B6,2.0,2.0,177.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7H4B6A5,2.0,2.0,178.0,282.0,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7H4B6A5F8,5.0,1.0,179.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7H4B6A5F8A6,5.0,1.0,180.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7H4B6A5F8A6A7,5.0,1.0,181.0,342.0,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7H4B6A5F8A6A7D8,4.0,1.0,182.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7H4B6A5F8A6A7D8F1,4.0,1.0,183.0,329.0,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7H4B6A5F8A6A7D8F1C8,3.0,1.0,184.0,,,
