,num4black,num4white,0,1,2,3,4,5
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8C7D1H5H4H3F7D7B3,4.0,1.0,172.0,1325.0,2037.0,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8C7D1H5H4H3F7D7B3E8,1.0,1.0,173.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8C7D1H5H4H3F7D7B3E8G6,1.0,1.0,174.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8C7D1H5H4H3F7D7B3E8G6H7,1.0,1.0,,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2D2,1.0,4.0,176.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2D2A4,1.0,4.0,177.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2D2A4B3,1.0,4.0,178.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2D2A4B3D1,1.0,4.0,179.0,7401.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2D2A4B3D1D7,4.0,3.0,180.0,1021.0,1181.0,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2D2A4B3D1D7A2,1.0,4.0,181.0,4104.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2D2A4B3D1D7A2G3,2.0,2.0,182.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2D2A4B3D1D7A2G3C7,2.0,2.0,183.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2D2A4B3D1D7A2G3C7F7,2.0,2.0,184.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2D2A4B3D1D7A2G3C7F7E1,2.0,2.0,185.0,,,,,
