,num4black,num4white,0,1,2,3
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3C7G6B4B5G4A3F2F7E2B6,3.0,1.0,177.0,319.0,396.0,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3C7G6B4B5G4A3F2F7E2B6H3,1.0,1.0,178.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3C7G6B4B5G4A3F2F7E2B6H3H4,1.0,1.0,179.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3C7G6B4B5G4A3F2F7E2B6H3H4H5,1.0,1.0,,,,
F5F6E6D6E7G5C5C6E3F8D7F3B5C8F4C3C4E2D2D3F1,2.0,1.0,181.0,303.0,,
F5F6E6D6E7G5C5C6E3F8D7F3B5C8F4C3C4E2D2D3F1B3,1.0,3.0,182.0,225.0,490.0,
F5F6E6D6E7G5C5C6E3F8D7F3B5C8F4C3C4E2D2D3F1B3G4,1.0,1.0,183.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3B5C8F4C3C4E2D2D3F1B3G4C2,1.0,1.0,184.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3B5C8F4C3C4E2D2D3F1B3G4C2B4,1.0,1.0,185.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3B5C8F4C3C4E2D2D3F1B3G4C2B4E1,1.0,1.0,186.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3B5C8F4C3C4E2D2D3F1B3G4C2B4E1D1,1.0,1.0,187.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3B5C8F4C3C4E2D2D3F1B3G4C2B4E1D1C1,1.0,1.0,188.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3B5C8F4C3C4E2D2D3F1B3G4C2B4E1D1C1F2,1.0,1.0,189.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3B5C8F4C3C4E2D2D3F1B3G4C2B4E1D1C1F2H3,1.0,1.0,,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8C7E2G6C3F7G3C4B5D3B4F2C2H3B8B6G8,1.0,1.0,,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C4B5C3D3C7B3A4G6B4F7C2,2.0,3.0,192.0,248.0,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C4B5C3D3C7B3A4G6B4F7C2A3,2.0,2.0,193.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C4B5C3D3C7B3A4G6B4F7C2A3G4,2.0,2.0,194.0,242.0,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C4B5C3D3C7B3A4G6B4F7C2A3G4D1,3.0,1.0,195.0,276.0,446.0,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C4B5C3D3C7B3A4G6B4F7C2A3G4D1D2,1.0,1.0,,,,
F5F6E6D6E7G5C5C6E3F8D7F3C7C8F4E2G6C3F7G3C4,7.0,1.0,197.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3C7C8F4E2G6C3F7G3C4B5,7.0,1.0,198.0,,,
