,num4black,num4white,0,1,2,3
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6B7C4A5F3D3B3G4H4C3H3A7,1.0,1.0,,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2,1.0,4.0,146.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3,1.0,4.0,147.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3,1.0,4.0,148.0,166.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3G4,1.0,2.0,149.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3G4D1,1.0,2.0,150.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3G4D1B5,1.0,2.0,151.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3G4D1B5A5,1.0,2.0,152.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3G4D1B5A5B7,1.0,2.0,153.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3G4D1B5A5B7B6,1.0,2.0,154.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3G4D1B5A5B7B6B3,1.0,2.0,155.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3G4D1B5A5B7B6B3A8,1.0,2.0,156.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3G4D1B5A5B7B6B3A8G7,1.0,2.0,157.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3G4D1B5A5B7B6B3A8G7B4,1.0,2.0,158.0,223.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3G4D1B5A5B7B6B3A8G7B4F1,2.0,1.0,159.0,365.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3G4D1B5A5B7B6B3A8G7B4F1H8,1.0,1.0,,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6B7C4A5C3,2.0,1.0,161.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6B7C4A5C3D3,2.0,1.0,162.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6B7C4A5C3D3B3,2.0,1.0,163.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6B7C4A5C3D3B3A4,2.0,1.0,164.0,440.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6B7C4A5C3D3B3A4F2,1.0,1.0,165.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6B7C4A5C3D3B3A4F2E2,1.0,1.0,,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3B5,1.0,2.0,167.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3B5A5,1.0,2.0,168.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3B5A5G4,1.0,2.0,169.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3B5A5G4D1,1.0,2.0,170.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3B5A5G4D1B7,1.0,2.0,171.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3B5A5G4D1B7B6,1.0,2.0,172.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3B5A5G4D1B7B6B3,1.0,2.0,173.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3B5A5G4D1B7B6B3A8,1.0,2.0,174.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3B5A5G4D1B7B6B3A8G7,1.0,2.0,175.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3B5A5G4D1B7B6B3A8G7B4,1.0,2.0,176.0,322.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3B5A5G4D1B7B6B3A8G7B4A4,1.0,1.0,177.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1E2C3F3B5A5G4D1B7B6B3A8G7B4A4H8,1.0,1.0,,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1E2C3F3G4D1B5A5B7B6B3A8G7B4F1,2.0,1.0,179.0,441.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1E2C3F3G4D1B5A5B7B6B3A8G7B4F1H8,1.0,1.0,,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6A6C4A3C3C2D3D2F3G4E2,1.0,2.0,181.0,490.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6A6C4A3C3C2D3D2F3G4E2G5,1.0,1.0,182.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6A6C4A3C3C2D3D2F3G4E2G5H6,1.0,1.0,,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1F2E2,2.0,2.0,184.0,520.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1F2E2D1,1.0,2.0,185.0,265.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1F2E2D1C3,1.0,1.0,186.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1F2E2D1C3F1,1.0,1.0,,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1F2C3D1B5A6B4,3.0,1.0,188.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1F2C3D1B5A6B4B6,3.0,1.0,189.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1F2C3D1B5A6B4B6A5,3.0,1.0,190.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1F2C3D1B5A6B4B6A5F3,3.0,1.0,191.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1F2C3D1B5A6B4B6A5F3A7,3.0,1.0,192.0,532.0,560.0,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1F2C3D1B5A6B4B6A5F3A7A3,1.0,2.0,193.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1F2C3D1B5A6B4B6A5F3A7A3G4,1.0,2.0,194.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1F2C3D1B5A6B4B6A5F3A7A3G4B3,1.0,2.0,195.0,565.0,,
