,num4black,num4white,0,1,2,3,4,5
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C1G5B4D1D7G3C7B6F7C2E7G6H6H5,2.0,1.0,163.0,280.0,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C1G5B4D1D7G3C7B6F7C2E7G6H6H5G4,1.0,1.0,,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3G4,2.0,2.0,165.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3G4B6,2.0,2.0,166.0,1106.0,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3G4B6F1,1.0,2.0,167.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3G4B6F1E1,1.0,2.0,168.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3G4B6F1E1D1,1.0,2.0,169.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3G4B6F1E1D1H3,1.0,2.0,170.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3G4B6F1E1D1H3E7,1.0,2.0,171.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3G4B6F1E1D1H3E7G5,1.0,2.0,172.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3G4B6F1E1D1H3E7G5B4,1.0,2.0,173.0,1443.0,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3G4B6F1E1D1H3E7G5B4B5,5.0,1.0,174.0,1291.0,1866.0,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3G4B6F1E1D1H3E7G5B4B5C7,1.0,1.0,175.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3G4B6F1E1D1H3E7G5B4B5C7F2,1.0,1.0,176.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3G4B6F1E1D1H3E7G5B4B5C7F2G6,1.0,1.0,,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1F3,1.0,9.0,178.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1F3G4,1.0,9.0,179.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1F3G4E1,1.0,9.0,180.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1F3G4E1D1,1.0,9.0,181.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1F3G4E1D1A3,1.0,9.0,182.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1F3G4E1D1A3A6,1.0,9.0,183.0,547.0,1263.0,1418.0,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1F3G4E1D1A3A6G5,1.0,4.0,184.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1F3G4E1D1A3A6G5F2,1.0,4.0,185.0,285.0,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1F3G4E1D1A3A6G5F2H3,3.0,3.0,186.0,212.0,824.0,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1F3G4E1D1A3A6G5F2H3D7,1.0,4.0,187.0,307.0,1352.0,2056.0,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1F3G4E1D1A3A6G5F2H3D7F7,2.0,1.0,188.0,1190.0,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1F3G4E1D1A3A6G5F2H3D7F7G3,1.0,1.0,,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3F1,1.0,5.0,190.0,503.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3F1G4,2.0,1.0,191.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3F1G4D7,2.0,1.0,192.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3F1G4D7C1,2.0,1.0,193.0,1889.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3F1G4D7C1A3,1.0,3.0,194.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3F1G4D7C1A3E1,1.0,3.0,195.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3F1G4D7C1A3E1F2,1.0,3.0,196.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3F1G4D7C1A3E1F2A4,1.0,3.0,197.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3F1G4D7C1A3E1F2A4D1,1.0,3.0,198.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3F1G4D7C1A3E1F2A4D1G1,1.0,3.0,199.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3F1G4D7C1A3E1F2A4D1G1G5,1.0,3.0,200.0,414.0,949.0,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3F1G4D7C1A3E1F2A4D1G1G5C8,3.0,1.0,201.0,937.0,1393.0,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3F1G4D7C1A3E1F2A4D1G1G5C8A6,1.0,1.0,,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7G3E1G4G6F7H5G5,1.0,1.0,203.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7G3E1G4G6F7H5G5H6,1.0,1.0,,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C1G5B4D1D7G3C7B6F7C2E7G6F3,2.0,1.0,205.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C1G5B4D1D7G3C7B6F7C2E7G6F3G4,2.0,1.0,206.0,1447.0,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C1G5B4D1D7G3C7B6F7C2E7G6F3G4A5,1.0,1.0,,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7G3E1G4A3,1.0,5.0,208.0,385.0,669.0,873.0,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7G3E1G4A3C8,2.0,1.0,209.0,382.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7G3E1G4A3C8A4,1.0,1.0,210.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7G3E1G4A3C8A4A5,1.0,1.0,211.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7G3E1G4A3C8A4A5H3,1.0,1.0,,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1F3G4E1D1A3A6G5F2H3G6,1.0,3.0,213.0,583.0,1869.0,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1F3G4E1D1A3A6G5F2H3G6A4,2.0,1.0,214.0,978.0,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C2B4F1F3G4E1D1A3A6G5F2H3G6A4H6,1.0,1.0,,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5B4,2.0,8.0,216.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5B4C2,2.0,8.0,217.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5B4C2F7,2.0,8.0,218.0,,,,,
