,num4black,num4white,0,1,2
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6D3D8C8G4F3F2G3B3F8C2H4,1.0,1.0,221.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6D3D8C8G4F3F2G3B3F8C2H4D7,1.0,1.0,222.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6D3D8C8G4F3F2G3B3F8C2H4D7B4,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7H3G6E2H6D3C2D2B5,1.0,1.0,224.0,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7H3G6E2H6D3C2D2B5B6,1.0,1.0,225.0,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7H3G6E2H6D3C2D2B5B6H4,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F3B5G4D7C2H3H5B4C8E2H6F7D3D2,2.0,1.0,227.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F3B5G4D7C2H3H5B4C8E2H6F7D3D2C1,2.0,1.0,228.0,275.0,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F3B5G4D7C2H3H5B4C8E2H6F7D3D2C1G3,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7H3G6E2H6D8C8D3C2,2.0,1.0,230.0,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7H3G6E2H6D8C8D3C2D2,2.0,1.0,231.0,303.0,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7H3G6E2H6D8C8D3C2D2B5,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B6C3H6D3,1.0,3.0,233.0,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B6C3H6D3H4,1.0,3.0,234.0,259.0,304.0
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B6C3H6D3H4B4,1.0,1.0,235.0,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B6C3H6D3H4B4B5,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8D3C6F8G8E3C7D8C8G3F3B6B5A6A4B4E2,1.0,1.0,237.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3C6F8G8E3C7D8C8G3F3B6B5A6A4B4E2G4,1.0,1.0,238.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3C6F8G8E3C7D8C8G3F3B6B5A6A4B4E2G4C2,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8D3C6F8G8E3C7D8C8G3F3G4H5F2E2E1H2H6,1.0,1.0,240.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3C6F8G8E3C7D8C8G3F3G4H5F2E2E1H2H6H7,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6H6D7D3G4F3,1.0,1.0,242.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6H6D7D3G4F3H4,1.0,1.0,243.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6H6D7D3G4F3H4B8,1.0,1.0,244.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6H6D7D3G4F3H4B8C8,1.0,1.0,245.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6H6D7D3G4F3H4B8C8D8,1.0,1.0,246.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6H6D7D3G4F3H4B8C8D8G3,1.0,1.0,247.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6H6D7D3G4F3H4B8C8D8G3F8,1.0,1.0,248.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6H6D7D3G4F3H4B8C8D8G3F8D2,1.0,1.0,249.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6H6D7D3G4F3H4B8C8D8G3F8D2H3,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6D3D8C8G4F3F2G3D2,1.0,1.0,251.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6D3D8C8G4F3F2G3D2E2,1.0,1.0,252.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6D3D8C8G4F3F2G3D2E2C2,1.0,1.0,253.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6D3D8C8G4F3F2G3D2E2C2D1,1.0,1.0,254.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6D3D8C8G4F3F2G3D2E2C2D1C1,1.0,1.0,255.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6D3D8C8G4F3F2G3D2E2C2D1C1E1,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8D3C6F8G8E3C7D8C8G3F3G4H5F2B5A6B3,2.0,1.0,257.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3C6F8G8E3C7D8C8G3F3G4H5F2B5A6B3B4,2.0,1.0,258.0,278.0,
F5F6E6D6E7G5C5F4C4D7F7E8D3C6F8G8E3C7D8C8G3F3G4H5F2B5A6B3B4C3,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B6C3H6D3H4A3,1.0,1.0,260.0,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B6C3H6D3H4A3C2,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8D3C6F8G8E3C7D8C8G3F3B6B5G4H5A6A4B4H3,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8D3C6F8G8E3C7D8C8G3F3G4H5F2B5B4C3A6B3,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7H3G6E2H6D8C8D3B5F8G8,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8D3C6F8G8E3C7D8C8G3F3B6B5G4H5A6A4H6,1.0,1.0,265.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3C6F8G8E3C7D8C8G3F3B6B5G4H5A6A4H6G6,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1G2D3B4B6B5,2.0,1.0,267.0,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1G2D3B4B6B5A5,2.0,1.0,268.0,320.0,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1G2D3B4B6B5A5A4,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8D3C6F8G8E3C7D8C8G3F3G4H5B6B5A6A4B4H2,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7H3G6E2H6D3C2D8,2.0,1.0,271.0,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7H3G6E2H6D3C2D8C8,2.0,1.0,272.0,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7H3G6E2H6D3C2D8C8D2,2.0,1.0,273.0,276.0,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7H3G6E2H6D3C2D8C8D2E1,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8D3C6F8G8E3C7D8C8G3F3B6B5A6A4G4H5B4H2,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F3B5G4D7C2H3H5B4C8E2H6F7D3D2C1E1,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7H3G6E2H6D3C2D8C8D2B5,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8D3C6F8G8E3C7D8C8G3F3B6B5A6A4G4H5B4C3,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8D3C6F8G8E3C7D8C8G3F3G4H5F2B5A6B3B4F1,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B4D2B5,2.0,1.0,280.0,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B4D2B5D3,2.0,1.0,281.0,315.0,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B4D2B5D3G6,1.0,1.0,282.0,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B4D2B5D3G6F8,1.0,1.0,283.0,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B4D2B5D3G6F8G7,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7H3G6E2H6D8C8D3B5F8H4,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8D3F8,1.0,1.0,286.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3F8F3,1.0,1.0,287.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3F8F3F2,1.0,1.0,288.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3F8F3F2G4,1.0,1.0,289.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3F8F3F2G4E3,1.0,1.0,290.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3F8F3F2G4E3G3,1.0,1.0,291.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3F8F3F2G4E3G3H3,1.0,1.0,292.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3F8F3F2G4E3G3H3H4,1.0,1.0,293.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3F8F3F2G4E3G3H3H4H5,1.0,1.0,294.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3F8F3F2G4E3G3H3H4H5G7,1.0,1.0,295.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3F8F3F2G4E3G3H3H4H5G7G6,1.0,1.0,296.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3F8F3F2G4E3G3H3H4H5G7G6H6,1.0,1.0,297.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3F8F3F2G4E3G3H3H4H5G7G6H6E2,1.0,1.0,298.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3F8F3F2G4E3G3H3H4H5G7G6H6E2G8,1.0,1.0,299.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3F8F3F2G4E3G3H3H4H5G7G6H6E2G8C6,1.0,1.0,300.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3F8F3F2G4E3G3H3H4H5G7G6H6E2G8C6D2,1.0,1.0,301.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3F8F3F2G4E3G3H3H4H5G7G6H6E2G8C6D2G2,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8D3C6F8G8E3C7D8C8G3F3G4H5B6B5A6A4B4C3,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7H3G6E2H6D8C8D3C2D2E1,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B6C3H6D3H4H3,1.0,1.0,305.0,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B6C3H6D3H4H3H2,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6H6D7D3G4E2,1.0,1.0,307.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6H6D7D3G4E2F3,1.0,1.0,308.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6H6D7D3G4E2F3B6,1.0,1.0,309.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6H6D7D3G4E2F3B6B4,1.0,1.0,310.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6H6D7D3G4E2F3B6B4H5,1.0,1.0,311.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6H6D7D3G4E2F3B6B4H5H3,1.0,1.0,312.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6H6D7D3G4E2F3B6B4H5H3F8,1.0,1.0,313.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6H6D7D3G4E2F3B6B4H5H3F8H4,1.0,1.0,314.0,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F7B5G6H6D7D3G4E2F3B6B4H5H3F8H4H2,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B4D2B5D3E1,1.0,1.0,316.0,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B4D2B5D3E1C3,1.0,1.0,317.0,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B4D2B5D3E1C3C1,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8D3C6F8G8E3C7D8C8G3F3B6B5A6A4G4H5H6,1.0,1.0,319.0,,
F5F6E6D6E7G5C5F4C4D7F7E8D3C6F8G8E3C7D8C8G3F3B6B5A6A4G4H5H6G6,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1G2D3B4B6B5A5F8,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B6C3D3,1.0,1.0,322.0,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B6C3D3D2,1.0,1.0,323.0,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B6C3D3D2D1,1.0,1.0,324.0,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B6C3D3D2D1C1,1.0,1.0,325.0,,
F5F6E6D6E7G5C5F4C4D7F7E8F3E3C6G4G3F2H5C7E2B3F1B6C3D3D2D1C1E1,1.0,1.0,,,
F5F6E6D6E7G5C5F4C4C6C7E8E3C3F3B5G4D7C2H3H5B4C8D2F7H4H2G3F2G6,1.0,1.0,,,
