,num4black,num4white,0,1,2,3,4,5,6,7
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3C5E2H5H4H3H6E1C6,1.0,2.0,3026.0,3588.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3C5E2H5H4H3H6E1C6H7,1.0,1.0,3027.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3C5E2H5H4H3H6E1C6H7G3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1A5F7F1B3E8,3.0,1.0,3029.0,3921.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1A5F7F1B3E8E2,2.0,1.0,3030.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1A5F7F1B3E8E2E7,2.0,1.0,3031.0,5351.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1A5F7F1B3E8E2E7G8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6B6F1C1H3H4D1G3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7E1C2E2C5F7G3H6D1H3H5,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3G6G4H3E7H6C2H4H5F7G8F8E8C5E1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6C7C8A4H3F1B6,1.0,1.0,3036.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6C7C8A4H3F1B6H4,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1H5E2D7E7E1,2.0,2.0,3038.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1H5E2D7E7E1D1,2.0,2.0,3039.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1H5E2D7E7E1D1C2,2.0,2.0,3040.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1H5E2D7E7E1D1C2G1,2.0,2.0,3041.0,4394.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1H5E2D7E7E1D1C2G1H6,2.0,1.0,3042.0,3987.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1H5E2D7E7E1D1C2G1H6H3,1.0,1.0,3043.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1H5E2D7E7E1D1C2G1H6H3B5,1.0,1.0,3044.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1H5E2D7E7E1D1C2G1H6H3B5H4,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2F7H3C5F8E7,1.0,1.0,3046.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2F7H3C5F8E7H4,1.0,1.0,3047.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2F7H3C5F8E7H4D1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6G3A4A3B3A6A5C1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3D7C8A4C7,1.0,1.0,3050.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3D7C8A4C7C2,1.0,1.0,3051.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3D7C8A4C7C2E2,1.0,1.0,3052.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3D7C8A4C7C2E2C6,1.0,1.0,3053.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3D7C8A4C7C2E2C6F7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4G3E6E3G5G6F3G4F7E2H5B5F2C7C2C5D7D2C1A4F1,1.0,1.0,3055.0,,,,,,,
F5D6C3D3C4F4F6B4G3E6E3G5G6F3G4F7E2H5B5F2C7C2C5D7D2C1A4F1D1,1.0,1.0,3056.0,,,,,,,
F5D6C3D3C4F4F6B4G3E6E3G5G6F3G4F7E2H5B5F2C7C2C5D7D2C1A4F1D1E1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3F8H4H3C2F1G7C5E7A3,2.0,1.0,3058.0,3694.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3F8H4H3C2F1G7C5E7A3E1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2H3F7C5,2.0,1.0,3060.0,4642.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2H3F7C5E1,1.0,1.0,3061.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2H3F7C5E1D1,1.0,1.0,3062.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2H3F7C5E1D1C6,1.0,1.0,3063.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2H3F7C5E1D1C6F8,1.0,1.0,3064.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2H3F7C5E1D1C6F8C1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4G3E2F7D8H5,1.0,3.0,3066.0,3270.0,5154.0,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4G3E2F7D8H5E8,1.0,1.0,3067.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4G3E2F7D8H5E8C8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1E1C2E2C5H6H5H4A5,1.0,1.0,3069.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1E1C2E2C5H6H5H4A5F7,1.0,1.0,3070.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1E1C2E2C5H6H5H4A5F7H3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6C7C8A4B3C1F1G3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5G3F2B3D2G4G6B6C5F7H5H3F8C1A4,1.0,1.0,3073.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5G3F2B3D2G4G6B6C5F7H5H3F8C1A4B5,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2G3A3E8F1A4,1.0,2.0,3075.0,3666.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2G3A3E8F1A4A5,2.0,1.0,3076.0,4010.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2G3A3E8F1A4A5C6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6F8E2B3C7A5B6G3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5G3F1G4,3.0,1.0,3079.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5G3F1G4F2,3.0,1.0,3080.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5G3F1G4F2C1,3.0,1.0,3081.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5G3F1G4F2C1C5,3.0,1.0,3082.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5G3F1G4F2C1C5D2,3.0,1.0,3083.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5G3F1G4F2C1C5D2C7,3.0,1.0,3084.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5G3F1G4F2C1C5D2C7D1,3.0,1.0,3085.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5G3F1G4F2C1C5D2C7D1E1,3.0,1.0,3086.0,3858.0,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5G3F1G4F2C1C5D2C7D1E1G1,2.0,1.0,3087.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5G3F1G4F2C1C5D2C7D1E1G1E7,2.0,1.0,3088.0,3781.0,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5G3F1G4F2C1C5D2C7D1E1G1E7G6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3C5E2H5H4F7C1H3H6H7,1.0,1.0,3090.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3C5E2H5H4F7C1H3H6H7G3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1E2E8E1C7H6G3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3F7A6C5C6H3C2E8E1,1.0,1.0,3093.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3F7A6C5C6H3C2E8E1D1,1.0,1.0,3094.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3F7A6C5C6H3C2E8E1D1H4,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5E8F1F7C5E2C6E1C8B3D8,1.0,1.0,3096.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5E8F1F7C5E2C6E1C8B3D8B8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3A5C2E7F8D8D1H2H4,3.0,1.0,3098.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3A5C2E7F8D8D1H2H4C6,3.0,1.0,3099.0,3784.0,4411.0,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3A5C2E7F8D8D1H2H4C6E2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1E2E8F8F7H6G3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C2F1F7C5,2.0,1.0,3102.0,4963.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C2F1F7C5C6,1.0,1.0,3103.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C2F1F7C5C6B3,1.0,1.0,3104.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C2F1F7C5C6B3E1,1.0,1.0,3105.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C2F1F7C5C6B3E1A4,1.0,1.0,3106.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C2F1F7C5C6B3E1A4E2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4G3E2E1C1E8H3,2.0,1.0,3108.0,5231.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4G3E2E1C1E8H3H4,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2C5H3F7C7D1B1,2.0,1.0,3110.0,3678.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2C5H3F7C7D1B1C6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7C6E2G5G6G4H4H5H6G3H3C8C5F7E1B3,1.0,1.0,3112.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7C6E2G5G6G4H4H5H6G3H3C8C5F7E1B3B5,1.0,1.0,3113.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7C6E2G5G6G4H4H5H6G3H3C8C5F7E1B3B5F1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1E2G3F1C6,1.0,2.0,3115.0,4587.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1E2G3F1C6E1,1.0,1.0,3116.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1E2G3F1C6E1F7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1E1C2E2C5F7G3H6D1H3H4,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3G6F7D2E7H6C7G4H3D7F1F8D8,2.0,1.0,3119.0,3867.0,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3G6F7D2E7H6C7G4H3D7F1F8D8B6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1F1C6A3,1.0,2.0,3121.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1F1C6A3E2,1.0,2.0,3122.0,4622.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1F1C6A3E2F7,1.0,1.0,3123.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1F1C6A3E2F7E8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2C1E1,1.0,4.0,3125.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2C1E1G3,1.0,4.0,3126.0,4628.0,4801.0,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2C1E1G3F7,2.0,1.0,3127.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2C1E1G3F7C6,2.0,1.0,3128.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2C1E1G3F7C6B6,2.0,1.0,3129.0,4222.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2C1E1G3F7C6B6E8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1E2C6F7G3H3H4,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2C1A4E8F8G8H4F7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6D1F1F8G3,2.0,1.0,3133.0,3435.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6D1F1F8G3B6,1.0,3.0,3134.0,3646.0,5069.0,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6D1F1F8G3B6E8,1.0,1.0,3135.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6D1F1F8G3B6E8D8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5D2G3B6E1G6F7G4C5E7A3F1D1B3,1.0,1.0,3137.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5D2G3B6E1G6F7G4C5E7A3F1D1B3B5,1.0,1.0,3138.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5D2G3B6E1G6F7G4C5E7A3F1D1B3B5A4,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3C5E2H5H4F7D7H3C1,1.0,1.0,3140.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3C5E2H5H4F7D7H3C1C6,1.0,1.0,3141.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3C5E2H5H4F7D7H3C1C6C7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2C5H3D1,1.0,3.0,3143.0,4733.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2C5H3D1B6,4.0,1.0,3144.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2C5H3D1B6E7,4.0,1.0,3145.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2C5H3D1B6E7C7,4.0,1.0,3146.0,4472.0,4696.0,5369.0,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2C5H3D1B6E7C7D7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2F7C6E2C1B6E8F1,3.0,1.0,3148.0,3180.0,5000.0,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2F7C6E2C1B6E8F1G3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1G6A5D2C5H3D7C8C1H4F7,2.0,1.0,3150.0,3600.0,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1G6A5D2C5H3D7C8C1H4F7C7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7E2C6G3C5D2C2G5G4D7F7B3E1F1D1H4,1.0,2.0,3152.0,3322.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7E2C6G3C5D2C2G5G4D7F7B3E1F1D1H4B5,1.0,1.0,3153.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7E2C6G3C5D2C2G5G4D7F7B3E1F1D1H4B5G6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3C5E2H5H4E1H6H3C6G3A4,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6C7C8A4H3F8E8H4,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6C7C8B6H3H4H6G3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6F8E2B3C7A5F1,1.0,1.0,3158.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6F8E2B3C7A5F1F7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4G3E6E3G5G6F3G4F7E2H7C7C6B5A4A6B6C5D7A3D2,1.0,2.0,3160.0,4238.0,,,,,,
F5D6C3D3C4F4F6B4G3E6E3G5G6F3G4F7E2H7C7C6B5A4A6B6C5D7A3D2A5,1.0,1.0,3161.0,,,,,,,
F5D6C3D3C4F4F6B4G3E6E3G5G6F3G4F7E2H7C7C6B5A4A6B6C5D7A3D2A5H4,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2G3A4H6F7C1F1,1.0,1.0,3163.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2G3A4H6F7C1F1D1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2C5D1H3C6,4.0,1.0,3165.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2C5D1H3C6E7,4.0,1.0,3166.0,4790.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2C5D1H3C6E7F8,3.0,1.0,3167.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2C5D1H3C6E7F8B5,3.0,1.0,3168.0,3473.0,5116.0,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2C5D1H3C6E7F8B5A6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6F8E2B3C7A6B6G3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3G6G4H3E7H6C2H4H5F7G8C5C6C7E1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1F1E1B3,1.0,1.0,3172.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1F1E1B3G1,1.0,1.0,3173.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1F1E1B3G1G6,1.0,1.0,3174.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1F1E1B3G1G6F7,1.0,1.0,3175.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1F1E1B3G1G6F7G4,1.0,1.0,3176.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1F1E1B3G1G6F7G4H6,1.0,1.0,3177.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1F1E1B3G1G6F7G4H6H5,1.0,1.0,3178.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1F1E1B3G1G6F7G4H6H5H4,1.0,1.0,3179.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1F1E1B3G1G6F7G4H6H5H4C1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2F7C6E2C1B6E8F1C7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1E2G3F1E8E1,1.0,1.0,3182.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1E2G3F1E8E1C7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7E2C6G3C5D2C2G5G4D7H6,2.0,1.0,3184.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7E2C6G3C5D2C2G5G4D7H6B6,2.0,1.0,3185.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7E2C6G3C5D2C2G5G4D7H6B6B5,2.0,1.0,3186.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7E2C6G3C5D2C2G5G4D7H6B6B5B3,2.0,1.0,3187.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7E2C6G3C5D2C2G5G4D7H6B6B5B3A5,2.0,1.0,3188.0,3206.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7E2C6G3C5D2C2G5G4D7H6B6B5B3A5C1,1.0,1.0,3189.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7E2C6G3C5D2C2G5G4D7H6B6B5B3A5C1E8,1.0,1.0,3190.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7E2C6G3C5D2C2G5G4D7H6B6B5B3A5C1E8D8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2H3F7E8G8,1.0,2.0,3192.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2H3F7E8G8C5,1.0,2.0,3193.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2H3F7E8G8C5E1,1.0,2.0,3194.0,3467.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2H3F7E8G8C5E1D7,1.0,1.0,3195.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2H3F7E8G8C5E1D7E2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6F1B6B3A4D8C8F7,1.0,1.0,3197.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6F1B6B3A4D8C8F7C7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1F1G3A3E8F7E1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6D1F1F8H5A6A5F7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1A5F7E8E2,1.0,1.0,3201.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1A5F7E8E2E7,1.0,1.0,3202.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1A5F7E8E2E7B3,1.0,1.0,3203.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1A5F7E8E2E7B3D7,1.0,1.0,3204.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1A5F7E8E2E7B3D7A4,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2C1A4E8F8G8H4G3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7E2C6G3C5D2C2G5G4D7H6B6B5B3A5D1,1.0,1.0,3207.0,,,,,,,
